target_chr	target_start	target_end	bait_chr	bait_start	bait_end	bait_name	score	tissue	promoter_chr	promoter_start	promoter_end	gene	overlapping_bp
chr1	42701992	42705249	chr1	40940262	40945453	hs1212	5.1	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	40940262	40945453	hs1212	6.97	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	6.09	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	6.12	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	6.14	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	7.63	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	8.05	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	8.69	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41143611	41146886	hs1581	9.1	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41165082	41168931	hs1093	10.5	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41165082	41168931	hs1093	11.05	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41165082	41168931	hs1093	6.61	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	10.49	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	12.42	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	12.7	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	12.83	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	13.25	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	17.26	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	5.53	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	6.18	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	8.31	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41273649	41277960	hs1112	9.14	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	11.23	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	13.22	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	5.38	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	5.6	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	5.94	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	6.11	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	8.04	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41386365	41391857	hs1555	8.41	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41603206	41606239	hs1526	5.43	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41603206	41606239	hs1526	5.91	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41918170	41922183	hs1303	5.69	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	41933990	41937544	hs1554	5.77	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42701992	42705249	chr1	42254606	42259881	hs1534	5.45	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3257
chr1	42705250	42708556	chr1	41143611	41146886	hs1581	5.39	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41143611	41146886	hs1581	5.56	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41143611	41146886	hs1581	8.08	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41143611	41146886	hs1581	8.96	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41143611	41146886	hs1581	9.49	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41165082	41168931	hs1093	10.12	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41165082	41168931	hs1093	10.34	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41165082	41168931	hs1093	5.84	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41165082	41168931	hs1093	8.84	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	5.45	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	5.52	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	6.31	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	7.8	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	8.16	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	9.41	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41273649	41277960	hs1112	9.44	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41386365	41391857	hs1555	5.44	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41386365	41391857	hs1555	6.34	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41386365	41391857	hs1555	7.52	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41386365	41391857	hs1555	8.74	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	41603206	41606239	hs1526	5.04	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	42241690	42245063	hs1131	5.53	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42705250	42708556	chr1	42241690	42245063	hs1131	7.07	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3306
chr1	42708557	42711807	chr1	41143611	41146886	hs1581	10.5	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41143611	41146886	hs1581	5.03	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41143611	41146886	hs1581	6.07	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41143611	41146886	hs1581	8.35	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41143611	41146886	hs1581	9.06	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41165082	41168931	hs1093	10.91	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41165082	41168931	hs1093	6.53	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41165082	41168931	hs1093	7.64	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41165082	41168931	hs1093	8.87	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41165082	41168931	hs1093	8.87	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	10.55	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	12.34	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	14.7	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	5.7	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	6.97	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	7.63	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	8.57	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41273649	41277960	hs1112	9.27	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41386365	41391857	hs1555	5.38	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41386365	41391857	hs1555	6.26	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41386365	41391857	hs1555	6.84	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41386365	41391857	hs1555	8.29	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	41933990	41937544	hs1554	5.4	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	42241690	42245063	hs1131	7.8	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42708557	42711807	chr1	42254606	42259881	hs1534	5.48	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	3250
chr1	42711808	42718304	chr1	40940262	40945453	hs1212	10.66	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	40940262	40945453	hs1212	6.33	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	40940262	40945453	hs1212	8.37	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	40940262	40945453	hs1212	9.61	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	12.48	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	14.37	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	14.64	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	15.1	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	15.22	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	17.38	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	17.51	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	19.38	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	8.15	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41143611	41146886	hs1581	8.27	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	10.05	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	10.56	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	14.9	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	17.71	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	5.13	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	7.45	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41165082	41168931	hs1093	9.73	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	12.81	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	13.69	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	14.08	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	14.59	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	16.04	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	16.83	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	18.44	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	18.61	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	19.27	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41273649	41277960	hs1112	19.34	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	11.45	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	16.05	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	16.31	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	17.11	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	7.84	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	8.03	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	8.15	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41386365	41391857	hs1555	9.72	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41603206	41606239	hs1526	5.22	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41603206	41606239	hs1526	5.32	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41603206	41606239	hs1526	5.61	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41603206	41606239	hs1526	7.08	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41603206	41606239	hs1526	7.33	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41918170	41922183	hs1303	5.1	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41918170	41922183	hs1303	6.28	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41918170	41922183	hs1303	6.81	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41933990	41937544	hs1554	5.96	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41933990	41937544	hs1554	6.27	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	41933990	41937544	hs1554	6.43	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	42241690	42245063	hs1131	5.51	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	42241690	42245063	hs1131	7.48	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	42254606	42259881	hs1534	7.52	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42711808	42718304	chr1	42254606	42259881	hs1534	9.46	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	6496
chr1	42718305	42722702	chr1	40940262	40945453	hs1212	12.41	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	40940262	40945453	hs1212	5.88	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	40940262	40945453	hs1212	7.23	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	40940262	40945453	hs1212	7.69	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	40940262	40945453	hs1212	7.79	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	40940262	40945453	hs1212	9.14	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	11.02	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	12.2	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	12.96	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	15.07	HR	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	16.65	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	18.68	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	18.74	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	22.2	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	23.68	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41143611	41146886	hs1581	26.58	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	10.46	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	11.61	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	12.63	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	13.09	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	14.29	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	15.75	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	19.52	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	22.19	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41165082	41168931	hs1093	5.79	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	12.11	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	12.73	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	15.66	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	15	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	16.23	FL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	21.38	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	21.63	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	24.46	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41273649	41277960	hs1112	9.16	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	11.75	MB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	12.71	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	5.34	CF	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	5.53	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	6.96	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	7.02	NT	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	7.18	TK	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41386365	41391857	hs1555	8.15	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41557220	41560473	hs1147	5.01	TL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41557220	41560473	hs1147	7.73	HB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41918170	41922183	hs1303	5.38	FB	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
chr1	42718305	42722702	chr1	41918170	41922183	hs1303	5.44	HL	chr1	42678240	42720041	Gm20646, Pantr1, Pantr2, Pou3f3	1736
